2020-12-24 15:15:04,101 INFO    MainThread:23672 [internal.py:wandb_internal():63] W&B internal server running at pid: 23672
2020-12-24 15:15:05,177 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:15:05,177 INFO    SenderThread:23672 [sender.py:_save_file():568] saving file wandb-metadata.json with policy now
2020-12-24 15:15:05,179 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:15:05,179 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:15:05,187 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:15:05,204 DEBUG   Thread-22 :23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:15:05,472 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:15:05,477 DEBUG   SenderThread:23672 [sender.py:send():90] send: config
2020-12-24 15:15:05,493 DEBUG   Thread-22 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:15:05,511 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:15:05,521 DEBUG   Thread-22 :23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): storage.googleapis.com:443
2020-12-24 15:15:05,632 INFO    Thread-17 :23672 [dir_watcher.py:_on_file_created():213] file/dir created: D:\2020-2\비즈니스애널리틱스\논문리뷰\MixMatch-with-pytorch\wandb\run-20201224_151500-2g7tv3l2\files\wandb-summary.json
2020-12-24 15:15:05,633 INFO    Thread-17 :23672 [dir_watcher.py:_on_file_created():213] file/dir created: D:\2020-2\비즈니스애널리틱스\논문리뷰\MixMatch-with-pytorch\wandb\run-20201224_151500-2g7tv3l2\files\wandb-metadata.json
2020-12-24 15:15:05,634 INFO    Thread-17 :23672 [dir_watcher.py:_on_file_created():213] file/dir created: D:\2020-2\비즈니스애널리틱스\논문리뷰\MixMatch-with-pytorch\wandb\run-20201224_151500-2g7tv3l2\files\requirements.txt
2020-12-24 15:15:05,635 INFO    Thread-17 :23672 [dir_watcher.py:_on_file_created():213] file/dir created: D:\2020-2\비즈니스애널리틱스\논문리뷰\MixMatch-with-pytorch\wandb\run-20201224_151500-2g7tv3l2\files\output.log
2020-12-24 15:15:05,811 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:15:05,826 DEBUG   SenderThread:23672 [sender.py:send():90] send: run
2020-12-24 15:15:05,848 DEBUG   SenderThread:23672 [cmd.py:execute():719] Popen(['git', 'cat-file', '--batch-check'], cwd=D:\2020-2\비즈니스애널리틱스\논문리뷰\MixMatch-with-pytorch, universal_newlines=False, shell=None, istream=<valid stream>)
2020-12-24 15:15:05,944 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:15:06,007 DEBUG   Thread-22 :23672 [connectionpool.py:_make_request():442] https://storage.googleapis.com:443 "PUT /wandb-production.appspot.com/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/wandb-metadata.json?Expires=1608876905&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=EkcpRT10tmmkmRl2JI%2F4U6EljDieITwttpJV3HydMEj9bYsIVLmOyq9KEu3XjMHBzVzy0d26KXtCHBfhGopn08dIZJle1T%2FJlPYpm7DJ0eLUMQeRyAmOrFGVTBvoRrF%2BXIoqUsttxP%2F1mzEJFvwgW3%2BYQIHdnSz4PjKcv7gTLbEXIJVioG3tp9FPtU13KqZ1CFzWZD8MWoi01nPIzYq3yHTtobtF5maHTF4XuaoJYF8FVpFgklpWbJD%2FLKB%2FcEj80oQXtitlV%2BJaY4ilqAbAW71rJn%2BHbc1PfK%2BZSn%2FHH6bg5BZfqJKX26Vu9VVf9P4c%2FLNiHiwNNISmuPoZuzI%2F3w%3D%3D HTTP/1.1" 200 0
2020-12-24 15:15:06,010 INFO    Thread-22 :23672 [upload_job.py:push():131] Uploaded file C:\Users\Jinsoo\AppData\Local\Temp\tmpsiewo8h3wandb\361dtp8i-wandb-metadata.json
2020-12-24 15:15:06,237 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:15:06,300 INFO    SenderThread:23672 [sender.py:send_run():393] updated run: 2g7tv3l2
2020-12-24 15:15:06,622 INFO    Thread-17 :23672 [dir_watcher.py:_on_file_modified():226] file/dir modified: D:\2020-2\비즈니스애널리틱스\논문리뷰\MixMatch-with-pytorch\wandb\run-20201224_151500-2g7tv3l2\files\config.yaml
2020-12-24 15:15:08,324 DEBUG   Thread-14 :23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:15:08,324 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:15:08,540 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:15:08,625 INFO    Thread-17 :23672 [dir_watcher.py:_on_file_modified():226] file/dir modified: D:\2020-2\비즈니스애널리틱스\논문리뷰\MixMatch-with-pytorch\wandb\run-20201224_151500-2g7tv3l2\files\output.log
2020-12-24 15:15:09,626 INFO    Thread-17 :23672 [dir_watcher.py:_on_file_modified():226] file/dir modified: D:\2020-2\비즈니스애널리틱스\논문리뷰\MixMatch-with-pytorch\wandb\run-20201224_151500-2g7tv3l2\files\output.log
2020-12-24 15:15:11,321 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:15:11,639 INFO    Thread-17 :23672 [dir_watcher.py:_on_file_modified():226] file/dir modified: D:\2020-2\비즈니스애널리틱스\논문리뷰\MixMatch-with-pytorch\wandb\run-20201224_151500-2g7tv3l2\files\output.log
2020-12-24 15:15:13,155 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:15:13,368 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:15:17,947 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:15:18,165 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:15:20,485 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:15:20,485 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:15:20,486 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:15:20,492 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:15:20,688 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:15:22,658 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:15:22,871 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:15:27,357 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:15:27,615 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:15:32,055 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:15:32,260 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:15:35,691 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:15:35,691 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:15:35,692 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:15:35,698 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:15:35,899 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:15:36,755 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:15:36,962 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:15:41,446 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:15:41,649 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:15:46,142 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:15:46,347 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:15:50,852 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:15:50,903 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:15:50,903 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:15:50,903 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:15:50,910 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:15:51,056 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:15:51,192 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:15:55,552 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:15:55,759 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:16:00,253 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:16:00,475 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:16:04,949 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:16:06,195 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:16:06,195 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:16:06,196 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:16:06,207 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:16:06,421 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:16:09,713 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:16:14,426 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:16:14,646 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:16:19,146 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:16:21,424 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:16:21,424 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:16:21,425 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:16:21,430 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:16:21,701 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:16:23,845 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:16:28,543 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:16:28,747 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:16:33,249 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:16:36,704 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:16:36,704 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:16:36,705 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:16:36,721 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:16:37,000 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:16:37,953 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:16:42,658 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:16:42,880 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:16:47,361 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:16:52,012 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:16:52,016 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:16:52,016 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:16:52,023 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:16:52,304 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:16:52,306 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:16:56,774 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:16:56,983 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:17:01,486 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:17:06,168 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:17:07,308 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:17:07,321 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:17:07,322 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:17:07,330 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:17:07,629 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:17:10,862 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:17:11,064 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:17:15,566 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:17:20,264 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:17:22,632 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:17:22,632 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:17:22,633 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:17:22,638 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:17:22,907 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:17:24,958 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:17:25,165 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:17:29,658 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:17:34,361 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:17:37,909 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:17:37,909 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:17:37,909 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:17:37,917 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:17:38,193 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:17:39,067 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:17:39,300 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:17:43,764 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:17:48,448 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:17:53,141 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:17:53,199 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:17:53,199 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:17:53,199 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:17:53,205 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:17:53,343 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:17:53,418 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:17:57,836 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:18:02,535 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:18:07,259 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:18:07,460 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:18:08,421 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:18:08,421 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:18:08,422 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:18:08,429 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:18:08,694 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:18:12,001 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:18:16,696 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:18:21,385 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:18:21,669 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:18:23,709 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:18:23,710 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:18:23,710 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:18:23,718 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:18:23,991 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:18:26,092 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:18:30,813 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:18:35,510 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:18:35,717 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:18:39,001 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:18:39,002 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:18:39,002 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:18:39,011 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:18:39,202 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-24 15:18:40,250 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:18:44,947 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:18:49,639 DEBUG   SenderThread:23672 [sender.py:send():90] send: stats
2020-12-24 15:18:49,870 DEBUG   Thread-14 :23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/PyTorch%20MixMatch%20Training/2g7tv3l2/file_stream HTTP/1.1" 200 None
2020-12-24 15:18:54,205 DEBUG   HandlerThread:23672 [handler.py:handle_request():55] handle_request: status
2020-12-24 15:18:54,205 DEBUG   SenderThread:23672 [sender.py:send():90] send: request
2020-12-24 15:18:54,206 DEBUG   SenderThread:23672 [sender.py:send_request():99] send_request: status
2020-12-24 15:18:54,211 DEBUG   SenderThread:23672 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-24 15:18:54,409 DEBUG   SenderThread:23672 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
